"max_zscore","pulse","variable","conditions","odorant","olfactory_receptor","short_cond_names"
7.0755,"1_03132023_antenna_12_pulse_2","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
5.9688,"1_03132023_antenna_12_pulse_3","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
2.621,"1_03132023_antenna_7_pulse_1","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.0947,"1_03132023_antenna_7_pulse_2","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.0005,"1_03132023_antenna_7_pulse_3","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.9095,"1_03132023_antenna_8_pulse_1","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.8521,"1_03132023_antenna_8_pulse_2","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.3892,"1_03132023_antenna_8_pulse_3","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.4382,"1_03132023_antenna_9_pulse_1","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2088,"1_03132023_antenna_9_pulse_2","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.7013,"1_03132023_antenna_9_pulse_3","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.7201,"1_03132023_antenna_10_pulse_1","1_03132023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.3881,"1_03132023_antenna_10_pulse_2","1_03132023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
-0.2097,"1_03132023_antenna_10_pulse_3","1_03132023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.5065,"1_03132023_antenna_11_pulse_1","1_03132023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.7897,"1_03132023_antenna_11_pulse_2","1_03132023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
-0.0678,"1_03132023_antenna_11_pulse_3","1_03132023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.5322,"1_03132023_antenna_12_pulse_1","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.8899,"1_03132023_antenna_12_pulse_2","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.7517,"1_03132023_antenna_12_pulse_3","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.3425,"1_03132023_antenna_7_pulse_1","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.3606,"1_03132023_antenna_7_pulse_2","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.7716,"1_03132023_antenna_7_pulse_3","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.4304,"1_03132023_antenna_8_pulse_1","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.3653,"1_03132023_antenna_8_pulse_2","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.6733,"1_03132023_antenna_8_pulse_3","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2796,"1_03132023_antenna_9_pulse_1","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2095,"1_03132023_antenna_9_pulse_2","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2167,"1_03132023_antenna_9_pulse_3","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.387,"1_03132023_antenna_10_pulse_1","1_03132023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
1.134,"1_03132023_antenna_10_pulse_2","1_03132023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.3468,"1_03132023_antenna_10_pulse_3","1_03132023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.3544,"1_03132023_antenna_11_pulse_1","1_03132023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2083,"1_03132023_antenna_11_pulse_2","1_03132023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2334,"1_03132023_antenna_11_pulse_3","1_03132023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.0768,"1_03132023_antenna_12_pulse_1","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.6399,"1_03132023_antenna_12_pulse_2","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.6826,"1_03132023_antenna_12_pulse_3","1_03132023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.7491,"1_03132023_antenna_7_pulse_1","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.9894,"1_03132023_antenna_7_pulse_2","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.705,"1_03132023_antenna_7_pulse_3","1_03132023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2079,"1_03132023_antenna_8_pulse_1","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.7644,"1_03132023_antenna_8_pulse_2","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.2958,"1_03132023_antenna_8_pulse_3","1_03132023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.6237,"1_03132023_antenna_9_pulse_1","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.3595,"1_03132023_antenna_9_pulse_2","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
0.5508,"1_03132023_antenna_9_pulse_3","1_03132023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","Benzaldehyde","AgOR2","AgOR2_M_5"
